case,path,elapsedMs,value,canonicalValue,unit
relief-open,vessel.primaryCoolantInventoryKg,190000,282318.1652417006,282318.1652417006,kg
relief-open,vessel.primaryCoolantInventoryKg,191000,282309.66524170083,282309.66524170083,kg
relief-open,vessel.primaryCoolantInventoryKg,192000,282301.16524170106,282301.16524170106,kg
relief-open,vessel.primaryCoolantInventoryKg,193000,282292.6652417013,282292.6652417013,kg
relief-open,vessel.primaryCoolantInventoryKg,194000,282284.1652417015,282284.1652417015,kg
relief-open,vessel.primaryCoolantInventoryKg,195000,282275.66524170176,282275.66524170176,kg
relief-open,vessel.primaryCoolantInventoryKg,196000,282267.165241702,282267.165241702,kg
relief-open,vessel.primaryCoolantInventoryKg,197000,282258.6652417022,282258.6652417022,kg
relief-open,vessel.primaryCoolantInventoryKg,198000,282250.16524170246,282250.16524170246,kg
relief-open,vessel.primaryCoolantInventoryKg,199000,282241.6652417027,282241.6652417027,kg
relief-open,vessel.primaryCoolantInventoryKg,200000,282233.1652417029,282233.1652417029,kg
relief-open,vessel.primaryCoolantInventoryKg,201000,282224.66524170316,282224.66524170316,kg
relief-open,vessel.primaryCoolantInventoryKg,202000,282216.1652417034,282216.1652417034,kg
relief-open,vessel.primaryCoolantInventoryKg,203000,282207.6652417036,282207.6652417036,kg
relief-open,vessel.primaryCoolantInventoryKg,204000,282199.16524170386,282199.16524170386,kg
relief-open,vessel.primaryCoolantInventoryKg,205000,282190.6652417041,282190.6652417041,kg
relief-open,vessel.primaryCoolantInventoryKg,206000,282182.1652417043,282182.1652417043,kg
relief-open,vessel.primaryCoolantInventoryKg,207000,282173.66524170456,282173.66524170456,kg
relief-open,vessel.primaryCoolantInventoryKg,208000,282165.1652417048,282165.1652417048,kg
relief-open,vessel.primaryCoolantInventoryKg,209000,282156.665241705,282156.665241705,kg
relief-open,vessel.primaryCoolantInventoryKg,210000,282148.16524170525,282148.16524170525,kg
relief-open,vessel.primaryCoolantInventoryKg,211000,282139.6652417055,282139.6652417055,kg
relief-open,vessel.primaryCoolantInventoryKg,212000,282131.1652417057,282131.1652417057,kg
relief-open,vessel.primaryCoolantInventoryKg,213000,282122.66524170595,282122.66524170595,kg
relief-open,vessel.primaryCoolantInventoryKg,214000,282114.1652417062,282114.1652417062,kg
relief-open,vessel.primaryCoolantInventoryKg,215000,282105.6652417064,282105.6652417064,kg
relief-open,vessel.primaryCoolantInventoryKg,216000,282097.16524170665,282097.16524170665,kg
relief-open,vessel.primaryCoolantInventoryKg,217000,282088.6652417069,282088.6652417069,kg
relief-open,vessel.primaryCoolantInventoryKg,218000,282080.1652417071,282080.1652417071,kg
relief-open,vessel.primaryCoolantInventoryKg,219000,282071.66524170735,282071.66524170735,kg
relief-open,vessel.primaryCoolantInventoryKg,220000,282063.1652417076,282063.1652417076,kg
relief-open,vessel.primaryCoolantInventoryKg,221000,282054.6652417078,282054.6652417078,kg
relief-open,vessel.primaryCoolantInventoryKg,222000,282046.16524170805,282046.16524170805,kg
relief-open,vessel.primaryCoolantInventoryKg,223000,282037.6652417083,282037.6652417083,kg
relief-open,vessel.primaryCoolantInventoryKg,224000,282029.1652417085,282029.1652417085,kg
relief-open,vessel.primaryCoolantInventoryKg,225000,282020.66524170875,282020.66524170875,kg
relief-open,vessel.primaryCoolantInventoryKg,226000,282012.165241709,282012.165241709,kg
relief-open,vessel.primaryCoolantInventoryKg,227000,282003.6652417092,282003.6652417092,kg
relief-open,vessel.primaryCoolantInventoryKg,228000,281995.16524170944,281995.16524170944,kg
relief-open,vessel.primaryCoolantInventoryKg,229000,281986.6652417097,281986.6652417097,kg
relief-open,vessel.primaryCoolantInventoryKg,230000,281978.1652417099,281978.1652417099,kg
relief-open,vessel.primaryCoolantInventoryKg,231000,281969.66524171014,281969.66524171014,kg
relief-open,vessel.primaryCoolantInventoryKg,232000,281961.1652417104,281961.1652417104,kg
relief-open,vessel.primaryCoolantInventoryKg,233000,281952.6652417106,281952.6652417106,kg
relief-open,vessel.primaryCoolantInventoryKg,234000,281944.16524171084,281944.16524171084,kg
relief-open,vessel.primaryCoolantInventoryKg,235000,281935.6652417111,281935.6652417111,kg
relief-open,vessel.primaryCoolantInventoryKg,236000,281927.1652417113,281927.1652417113,kg
relief-open,vessel.primaryCoolantInventoryKg,237000,281918.66524171154,281918.66524171154,kg
relief-open,vessel.primaryCoolantInventoryKg,238000,281910.1652417118,281910.1652417118,kg
relief-open,vessel.primaryCoolantInventoryKg,239000,281901.665241712,281901.665241712,kg
relief-open,vessel.primaryCoolantInventoryKg,240000,281893.16524171224,281893.16524171224,kg
relief-open,pressurizer.pressureMPa,0,15.5,15.5,MPa
relief-open,pressurizer.pressureMPa,1000,15.497144973037667,15.497144973037667,MPa
relief-open,pressurizer.pressureMPa,2000,15.4891682643607,15.4891682643607,MPa
relief-open,pressurizer.pressureMPa,3000,15.476820578396362,15.476820578396362,MPa
relief-open,pressurizer.pressureMPa,4000,15.460780111377158,15.460780111377158,MPa
relief-open,pressurizer.pressureMPa,5000,15.44164738401875,15.44164738401875,MPa
relief-open,pressurizer.pressureMPa,6000,15.419954052093102,15.419954052093102,MPa
relief-open,pressurizer.pressureMPa,7000,15.396170600318353,15.396170600318353,MPa
relief-open,pressurizer.pressureMPa,8000,15.370713095434962,15.370713095434962,MPa
relief-open,pressurizer.pressureMPa,9000,15.343949138388924,15.343949138388924,MPa
relief-open,pressurizer.pressureMPa,10000,15.316203128104295,15.316203128104295,MPa
relief-open,pressurizer.pressureMPa,11000,15.287760928365831,15.287760928365831,MPa
relief-open,pressurizer.pressureMPa,12000,15.258874013222332,15.258874013222332,MPa
relief-open,pressurizer.pressureMPa,13000,15.22976315350377,15.22976315350377,MPa
relief-open,pressurizer.pressureMPa,14000,15.200621696840763,15.200621696840763,MPa
relief-open,pressurizer.pressureMPa,15000,15.171618486309926,15.171618486309926,MPa
relief-open,pressurizer.pressureMPa,16000,15.142900457450308,15.142900457450308,MPa
relief-open,pressurizer.pressureMPa,17000,15.114594949010755,15.114594949010755,MPa
relief-open,pressurizer.pressureMPa,18000,15.086811759135959,15.086811759135959,MPa
relief-open,pressurizer.pressureMPa,19000,15.059644975500719,15.059644975500719,MPa
relief-open,pressurizer.pressureMPa,20000,15.033174604999763,15.033174604999763,MPa
relief-open,pressurizer.pressureMPa,21000,15.007468025988592,15.007468025988592,MPa
relief-open,pressurizer.pressureMPa,22000,14.982581283708882,14.982581283708882,MPa
relief-open,pressurizer.pressureMPa,23000,14.958560247481026,14.958560247481026,MPa
relief-open,pressurizer.pressureMPa,24000,14.935441648311434,14.935441648311434,MPa
relief-open,pressurizer.pressureMPa,25000,14.913254016659183,14.913254016659183,MPa
relief-open,pressurizer.pressureMPa,26000,14.892018532996644,14.892018532996644,MPa
relief-open,pressurizer.pressureMPa,27000,14.871749798634712,14.871749798634712,MPa
relief-open,pressurizer.pressureMPa,28000,14.8524565337878,14.8524565337878,MPa
relief-open,pressurizer.pressureMPa,29000,14.834142209676463,14.834142209676463,MPa
relief-open,pressurizer.pressureMPa,30000,14.816805621144487,14.816805621144487,MPa
relief-open,pressurizer.pressureMPa,31000,14.800441405849401,14.800441405849401,MPa
relief-open,pressurizer.pressureMPa,32000,14.78504051560893,14.78504051560893,MPa
relief-open,pressurizer.pressureMPa,33000,14.770590644980865,14.770590644980865,MPa
relief-open,pressurizer.pressureMPa,34000,14.757076621643217,14.757076621643217,MPa
relief-open,pressurizer.pressureMPa,35000,14.74448076264218,14.74448076264218,MPa
relief-open,pressurizer.pressureMPa,36000,14.732783200099632,14.732783200099632,MPa
relief-open,pressurizer.pressureMPa,37000,14.721962179527804,14.721962179527804,MPa
relief-open,pressurizer.pressureMPa,38000,14.711994333491749,14.711994333491749,MPa
relief-open,pressurizer.pressureMPa,39000,14.702854932992556,14.702854932992556,MPa
relief-open,pressurizer.pressureMPa,40000,14.69451811861726,14.69451811861726,MPa
relief-open,pressurizer.pressureMPa,41000,14.68695711321391,14.68695711321391,MPa
relief-open,pressurizer.pressureMPa,42000,14.680144417601056,14.680144417601056,MPa
relief-open,pressurizer.pressureMPa,43000,14.674051990607254,14.674051990607254,MPa
relief-open,pressurizer.pressureMPa,44000,14.668651414555455,14.668651414555455,MPa
relief-open,pressurizer.pressureMPa,45000,14.663914047156096,14.663914047156096,MPa
relief-open,pressurizer.pressureMPa,46000,14.65981116064808,14.65981116064808,MPa
relief-open,pressurizer.pressureMPa,47000,14.656314068925498,14.656314068925498,MPa
relief-open,pressurizer.pressureMPa,48000,14.653394243306762,14.653394243306762,MPa
relief-open,pressurizer.pressureMPa,49000,14.651023417538621,14.651023417538621,MPa
relief-open,pressurizer.pressureMPa,50000,14.649173682578034,14.649173682578034,MPa
relief-open,pressurizer.pressureMPa,51000,14.647817571656937,14.647817571656937,MPa
relief-open,pressurizer.pressureMPa,52000,14.646928136107014,14.646928136107014,MPa
relief-open,pressurizer.pressureMPa,53000,14.646479012400913,14.646479012400913,MPa
relief-open,pressurizer.pressureMPa,54000,14.646444480851905,14.646444480851905,MPa
relief-open,pressurizer.pressureMPa,55000,14.646799516403666,14.646799516403666,MPa
relief-open,pressurizer.pressureMPa,56000,14.647519831934751,14.647519831934751,MPa
relief-open,pressurizer.pressureMPa,57000,14.648581914497145,14.648581914497145,MPa
relief-open,pressurizer.pressureMPa,58000,14.649963054904319,14.649963054904319,MPa
relief-open,pressurizer.pressureMPa,59000,14.651641371080542,14.651641371080542,MPa
relief-open,pressurizer.pressureMPa,60000,14.624118677445892,14.624118677445892,MPa
relief-open,pressurizer.pressureMPa,61000,14.545795012978193,14.545795012978193,MPa
relief-open,pressurizer.pressureMPa,62000,14.421019569588271,14.421019569588271,MPa
relief-open,pressurizer.pressureMPa,63000,14.253969999262276,14.253969999262276,MPa
relief-open,pressurizer.pressureMPa,64000,14.048636664486729,14.048636664486729,MPa
relief-open,pressurizer.pressureMPa,65000,13.808825740706746,13.808825740706746,MPa
relief-open,pressurizer.pressureMPa,66000,13.538162275346238,13.538162275346238,MPa
relief-open,pressurizer.pressureMPa,67000,13.2400932496512,13.2400932496512,MPa
relief-open,pressurizer.pressureMPa,68000,12.917890680694889,12.917890680694889,MPa
relief-open,pressurizer.pressureMPa,69000,12.574654793269657,12.574654793269657,MPa
relief-open,pressurizer.pressureMPa,70000,12.21331728480841,12.21331728480841,MPa
relief-open,pressurizer.pressureMPa,71000,11.836644700737878,11.836644700737878,MPa
relief-open,pressurizer.pressureMPa,72000,11.447241932631371,11.447241932631371,MPa
relief-open,pressurizer.pressureMPa,73000,11.047555847102862,11.047555847102862,MPa
relief-open,pressurizer.pressureMPa,74000,10.639879049494612,10.639879049494612,MPa
relief-open,pressurizer.pressureMPa,75000,10.226353783002,10.226353783002,MPa
relief-open,pressurizer.pressureMPa,76000,9.808975960906562,9.808975960906562,MPa
relief-open,pressurizer.pressureMPa,77000,9.389599327015697,9.389599327015697,MPa
relief-open,pressurizer.pressureMPa,78000,8.969939737203111,8.969939737203111,MPa
relief-open,pressurizer.pressureMPa,79000,8.551579553079987,8.551579553079987,MPa
relief-open,pressurizer.pressureMPa,80000,8.135972137277845,8.135972137277845,MPa
relief-open,pressurizer.pressureMPa,81000,7.724446438566469,7.724446438566469,MPa
relief-open,pressurizer.pressureMPa,82000,7.318211654041622,7.318211654041622,MPa
relief-open,pressurizer.pressureMPa,83000,6.9183619548770015,6.9183619548770015,MPa
relief-open,pressurizer.pressureMPa,84000,6.5258812616222555,6.5258812616222555,MPa
relief-open,pressurizer.pressureMPa,85000,6.1416480547252155,6.1416480547252155,MPa
relief-open,pressurizer.pressureMPa,86000,5.766440205843337,5.766440205843337,MPa
relief-open,pressurizer.pressureMPa,87000,5.400939815569736,5.400939815569736,MPa
relief-open,pressurizer.pressureMPa,88000,5.045738043417147,5.045738043417147,MPa
relief-open,pressurizer.pressureMPa,89000,4.70133991626436,4.70133991626436,MPa
relief-open,pressurizer.pressureMPa,90000,4.375086197103,4.375086197103,MPa
relief-open,pressurizer.pressureMPa,91000,4.074665966245636,4.074665966245636,MPa
relief-open,pressurizer.pressureMPa,92000,3.798053360223535,3.798053360223535,MPa
relief-open,pressurizer.pressureMPa,93000,3.5433599671902893,3.5433599671902893,MPa
relief-open,pressurizer.pressureMPa,94000,3.3088468982350543,3.3088468982350543,MPa
relief-open,pressurizer.pressureMPa,95000,3.0929129819489223,3.0929129819489223,MPa
relief-open,pressurizer.pressureMPa,96000,2.8940838896601457,2.8940838896601457,MPa
relief-open,pressurizer.pressureMPa,97000,2.711002117811417,2.711002117811417,MPa
relief-open,pressurizer.pressureMPa,98000,2.542417759842529,2.542417759842529,MPa
relief-open,pressurizer.pressureMPa,99000,2.3871800053377914,2.3871800053377914,MPa
relief-open,pressurizer.pressureMPa,100000,2.2442293091436207,2.2442293091436207,MPa
relief-open,pressurizer.pressureMPa,101000,2.112590177699509,2.112590177699509,MPa
relief-open,pressurizer.pressureMPa,102000,1.991364523992487,1.991364523992487,MPa
relief-open,pressurizer.pressureMPa,103000,1.8797255463743445,1.8797255463743445,MPa
relief-open,pressurizer.pressureMPa,104000,1.7769120900022752,1.7769120900022752,MPa
relief-open,pressurizer.pressureMPa,105000,1.6822234529039894,1.6822234529039894,MPa
relief-open,pressurizer.pressureMPa,106000,1.5950146016518847,1.5950146016518847,MPa
relief-open,pressurizer.pressureMPa,107000,1.514691738971475,1.514691738971475,MPa
relief-open,pressurizer.pressureMPa,108000,1.4407051937388904,1.4407051937388904,MPa
relief-open,pressurizer.pressureMPa,109000,1.372543500899338,1.372543500899338,MPa
relief-open,pressurizer.pressureMPa,110000,1.3097359317930395,1.3097359317930395,MPa
relief-open,pressurizer.pressureMPa,111000,1.2518498895070975,1.2518498895070975,MPa
relief-open,pressurizer.pressureMPa,112000,1.1984878286481615,1.1984878286481615,MPa
relief-open,pressurizer.pressureMPa,113000,1.1492844226634806,1.1492844226634806,MPa
relief-open,pressurizer.pressureMPa,114000,1.1039039588425887,1.1039039588425887,MPa
relief-open,pressurizer.pressureMPa,115000,1.062037942730698,1.062037942730698,MPa
relief-open,pressurizer.pressureMPa,116000,1.0234028951560827,1.0234028951560827,MPa
relief-open,pressurizer.pressureMPa,117000,0.9877383264272198,0.9877383264272198,MPa
relief-open,pressurizer.pressureMPa,118000,0.9548048735002037,0.9548048735002037,MPa
relief-open,pressurizer.pressureMPa,119000,0.9243825870613668,0.9243825870613668,MPa
relief-open,pressurizer.pressureMPa,120000,0.8962693565218874,0.8962693565218874,MPa
relief-open,pressurizer.pressureMPa,121000,0.8702794618876218,0.8702794618876218,MPa
relief-open,pressurizer.pressureMPa,122000,0.8462422423551773,0.8462422423551773,MPa
relief-open,pressurizer.pressureMPa,123000,0.824000872300577,0.824000872300577,MPa
relief-open,pressurizer.pressureMPa,124000,0.8034112360755437,0.8034112360755437,MPa
relief-open,pressurizer.pressureMPa,125000,0.784340893713881,0.784340893713881,MPa
relief-open,pressurizer.pressureMPa,126000,0.7666681302816282,0.7666681302816282,MPa
relief-open,pressurizer.pressureMPa,127000,0.7502810821843019,0.7502810821843019,MPa
relief-open,pressurizer.pressureMPa,128000,0.7350769342769146,0.7350769342769146,MPa
relief-open,pressurizer.pressureMPa,129000,0.7209611821115282,0.7209611821115282,MPa
relief-open,pressurizer.pressureMPa,130000,0.7078469541065676,0.7078469541065676,MPa
relief-open,pressurizer.pressureMPa,131000,0.6956543888353072,0.6956543888353072,MPa
relief-open,pressurizer.pressureMPa,132000,0.6843100630109631,0.6843100630109631,MPa
relief-open,pressurizer.pressureMPa,133000,0.6737464660954686,0.6737464660954686,MPa
relief-open,pressurizer.pressureMPa,134000,0.6639015177808613,0.6639015177808613,MPa
relief-open,pressurizer.pressureMPa,135000,0.6547181248885978,0.6547181248885978,MPa
relief-open,pressurizer.pressureMPa,136000,0.6461437745051541,0.6461437745051541,MPa
relief-open,pressurizer.pressureMPa,137000,0.6381301604239017,0.6381301604239017,MPa
relief-open,pressurizer.pressureMPa,138000,0.6306328401952241,0.6306328401952241,MPa
relief-open,pressurizer.pressureMPa,139000,0.6236109203007401,0.6236109203007401,MPa
relief-open,pressurizer.pressureMPa,140000,0.6170267671647708,0.6170267671647708,MPa
relief-open,pressurizer.pressureMPa,141000,0.6108457418981678,0.6108457418981678,MPa
relief-open,pressurizer.pressureMPa,142000,0.605035956837471,0.605035956837471,MPa
relief-open,pressurizer.pressureMPa,143000,0.5995680520972164,0.5995680520972164,MPa
relief-open,pressurizer.pressureMPa,144000,0.5944149904960468,0.5944149904960468,MPa
relief-open,pressurizer.pressureMPa,145000,0.5895518693490185,0.5895518693490185,MPa
relief-open,pressurizer.pressureMPa,146000,0.5849557477399827,0.5849557477399827,MPa
relief-open,pressurizer.pressureMPa,147000,0.5806054879999348,0.5806054879999348,MPa
relief-open,pressurizer.pressureMPa,148000,0.5764816102204676,0.5764816102204676,MPa
relief-open,pressurizer.pressureMPa,149000,0.5725661587266181,0.5725661587266181,MPa
relief-open,pressurizer.pressureMPa,150000,0.5688425795210447,0.5688425795210447,MPa
relief-open,pressurizer.pressureMPa,151000,0.5652956077922043,0.5652956077922043,MPa
relief-open,pressurizer.pressureMPa,152000,0.5619111646535146,0.5619111646535146,MPa
relief-open,pressurizer.pressureMPa,153000,0.5586762623488936,0.5586762623488936,MPa
relief-open,pressurizer.pressureMPa,154000,0.5555789172229968,0.5555789172229968,MPa
relief-open,pressurizer.pressureMPa,155000,0.5526080698123534,0.5526080698123534,MPa
relief-open,pressurizer.pressureMPa,156000,0.549753511466816,0.549753511466816,MPa
relief-open,pressurizer.pressureMPa,157000,0.5470058169596467,0.5470058169596467,MPa
relief-open,pressurizer.pressureMPa,158000,0.544356282589499,0.544356282589499,MPa
relief-open,pressurizer.pressureMPa,159000,0.5417968693188281,0.5417968693188281,MPa
relief-open,pressurizer.pressureMPa,160000,0.5393201505311583,0.5393201505311583,MPa
relief-open,pressurizer.pressureMPa,161000,0.5369192640244257,0.5369192640244257,MPa
relief-open,pressurizer.pressureMPa,162000,0.5345878678895362,0.5345878678895362,MPa
relief-open,pressurizer.pressureMPa,163000,0.5323200999525692,0.5323200999525692,MPa
relief-open,pressurizer.pressureMPa,164000,0.5301105404859178,0.5301105404859178,MPa
relief-open,pressurizer.pressureMPa,165000,0.5279541779182884,0.5279541779182884,MPa
relief-open,pressurizer.pressureMPa,166000,0.5258463772960748,0.5258463772960748,MPa
relief-open,pressurizer.pressureMPa,167000,0.5237828512693141,0.5237828512693141,MPa
relief-open,pressurizer.pressureMPa,168000,0.5217596333944057,0.5217596333944057,MPa
relief-open,pressurizer.pressureMPa,169000,0.5197730535631612,0.5197730535631612,MPa
relief-open,pressurizer.pressureMPa,170000,0.5178197153836785,0.5178197153836785,MPa
relief-open,pressurizer.pressureMPa,171000,0.5158964753531231,0.5158964753531231,MPa
relief-open,pressurizer.pressureMPa,172000,0.5140004236758597,0.5140004236758597,MPa
relief-open,pressurizer.pressureMPa,173000,0.5121288665926275,0.5121288665926275,MPa
relief-open,pressurizer.pressureMPa,174000,0.5102793100976462,0.5102793100976462,MPa
relief-open,pressurizer.pressureMPa,175000,0.50844944493082,0.50844944493082,MPa
relief-open,pressurizer.pressureMPa,176000,0.5066371327415956,0.5066371327415956,MPa
relief-open,pressurizer.pressureMPa,177000,0.504840393329639,0.504840393329639,MPa
relief-open,pressurizer.pressureMPa,178000,0.503057392875384,0.503057392875384,MPa
relief-open,pressurizer.pressureMPa,179000,0.5012864330807086,0.5012864330807086,MPa
relief-open,pressurizer.pressureMPa,180000,0.4995259411466162,0.4995259411466162,MPa
relief-open,pressurizer.pressureMPa,181000,0.49777446052084173,0.49777446052084173,MPa
relief-open,pressurizer.pressureMPa,182000,0.4960306423538429,0.4960306423538429,MPa
relief-open,pressurizer.pressureMPa,183000,0.4942932376067171,0.4942932376067171,MPa
relief-open,pressurizer.pressureMPa,184000,0.4925610897592232,0.4925610897592232,MPa
relief-open,pressurizer.pressureMPa,185000,0.49083312807034996,0.49083312807034996,MPa
relief-open,pressurizer.pressureMPa,186000,0.48910836134776897,0.48910836134776897,MPa
relief-open,pressurizer.pressureMPa,187000,0.4873858721860792,0.4873858721860792,MPa
relief-open,pressurizer.pressureMPa,188000,0.4856648116370255,0.4856648116370255,MPa
relief-open,pressurizer.pressureMPa,189000,0.48394439427786834,0.48394439427786834,MPa
relief-open,pressurizer.pressureMPa,190000,0.4822238936468309,0.4822238936468309,MPa
relief-open,pressurizer.pressureMPa,191000,0.48050263801706616,0.48050263801706616,MPa
relief-open,pressurizer.pressureMPa,192000,0.47878000648289526,0.47878000648289526,MPa
relief-open,pressurizer.pressureMPa,193000,0.477055425334183,0.477055425334183,MPa
relief-open,pressurizer.pressureMPa,194000,0.4753283646966572,0.4753283646966572,MPa
relief-open,pressurizer.pressureMPa,195000,0.47359833541775853,0.47359833541775853,MPa
relief-open,pressurizer.pressureMPa,196000,0.4718648861792359,0.4718648861792359,MPa
relief-open,pressurizer.pressureMPa,197000,0.4701276008192033,0.4701276008192033,MPa
relief-open,pressurizer.pressureMPa,198000,0.4683860958477459,0.4683860958477459,MPa
relief-open,pressurizer.pressureMPa,199000,0.466640018141423,0.466640018141423,MPa
relief-open,pressurizer.pressureMPa,200000,0.4648890428031741,0.4648890428031741,MPa
relief-open,pressurizer.pressureMPa,201000,0.4631328711751964,0.4631328711751964,MPa
relief-open,pressurizer.pressureMPa,202000,0.4613712289933364,0.4613712289933364,MPa
relief-open,pressurizer.pressureMPa,203000,0.45960386467243775,0.45960386467243775,MPa
relief-open,pressurizer.pressureMPa,204000,0.45783054771290693,0.45783054771290693,MPa
relief-open,pressurizer.pressureMPa,205000,0.4560510672195167,0.4560510672195167,MPa
relief-open,pressurizer.pressureMPa,206000,0.45426523052416473,0.45426523052416473,MPa
relief-open,pressurizer.pressureMPa,207000,0.4524728619049399,0.4524728619049399,MPa
relief-open,pressurizer.pressureMPa,208000,0.4506738013944413,0.4506738013944413,MPa
relief-open,pressurizer.pressureMPa,209000,0.4488679036708323,0.4488679036708323,MPa
relief-open,pressurizer.pressureMPa,210000,0.4470550370256127,0.4470550370256127,MPa
relief-open,pressurizer.pressureMPa,211000,0.4452350824025475,0.4452350824025475,MPa
relief-open,pressurizer.pressureMPa,212000,0.4434079325026128,0.4434079325026128,MPa
relief-open,pressurizer.pressureMPa,213000,0.44157349095021,0.44157349095021,MPa
relief-open,pressurizer.pressureMPa,214000,0.4397316715162544,0.4397316715162544,MPa
relief-open,pressurizer.pressureMPa,215000,0.43788239739407425,0.43788239739407425,MPa
relief-open,pressurizer.pressureMPa,216000,0.4360256005243596,0.4360256005243596,MPa
relief-open,pressurizer.pressureMPa,217000,0.4341612209656833,0.4341612209656833,MPa
relief-open,pressurizer.pressureMPa,218000,0.43228920630736944,0.43228920630736944,MPa
relief-open,pressurizer.pressureMPa,219000,0.4304095111217249,0.4304095111217249,MPa
relief-open,pressurizer.pressureMPa,220000,0.4285220964528722,0.4285220964528722,MPa
relief-open,pressurizer.pressureMPa,221000,0.426626929339617,0.426626929339617,MPa
relief-open,pressurizer.pressureMPa,222000,0.4247239823699792,0.4247239823699792,MPa
relief-open,pressurizer.pressureMPa,223000,0.4228132332651825,0.4228132332651825,MPa
relief-open,pressurizer.pressureMPa,224000,0.42089466449106083,0.42089466449106083,MPa
relief-open,pressurizer.pressureMPa,225000,0.4189682628949846,0.4189682628949846,MPa
relief-open,pressurizer.pressureMPa,226000,0.4170340193665473,0.4170340193665473,MPa
relief-open,pressurizer.pressureMPa,227000,0.4150919285203806,0.4150919285203806,MPa
relief-open,pressurizer.pressureMPa,228000,0.4131419883995762,0.4131419883995762,MPa
relief-open,pressurizer.pressureMPa,229000,0.411184200198309,0.411184200198309,MPa
relief-open,pressurizer.pressureMPa,230000,0.40921856800234757,0.40921856800234757,MPa
relief-open,pressurizer.pressureMPa,231000,0.4072450985462354,0.4072450985462354,MPa
relief-open,pressurizer.pressureMPa,232000,0.40526380098601045,0.40526380098601045,MPa
relief-open,pressurizer.pressureMPa,233000,0.4032746866864045,0.4032746866864045,MPa
relief-open,pressurizer.pressureMPa,234000,0.4012777690215469,0.4012777690215469,MPa
relief-open,pressurizer.pressureMPa,235000,0.39927306318825495,0.39927306318825495,MPa
relief-open,pressurizer.pressureMPa,236000,0.3972605860310622,0.3972605860310622,MPa
relief-open,pressurizer.pressureMPa,237000,0.39524035587819023,0.39524035587819023,MPa
relief-open,pressurizer.pressureMPa,238000,0.39321239238772704,0.39321239238772704,MPa
relief-open,pressurizer.pressureMPa,239000,0.3911767164033206,0.3911767164033206,MPa
relief-open,pressurizer.pressureMPa,240000,0.38913334981874703,0.38913334981874703,MPa
relief-open,pressurizer.steamPressureMPa,0,15.5,15.5,MPa
relief-open,pressurizer.steamPressureMPa,1000,15.44802592408885,15.44802592408885,MPa
relief-open,pressurizer.steamPressureMPa,2000,15.398576196659318,15.398576196659318,MPa
relief-open,pressurizer.steamPressureMPa,3000,15.351512196332749,15.351512196332749,MPa
relief-open,pressurizer.steamPressureMPa,4000,15.30670435355985,15.30670435355985,MPa
relief-open,pressurizer.steamPressureMPa,5000,15.264031444807623,15.264031444807623,MPa
relief-open,pressurizer.steamPressureMPa,6000,15.223379950631001,15.223379950631001,MPa
